Driving_Time1234567,Driving_Time1234568,Driving_Time1234569,Driving_Time1234560,Driving_Time1234561,Driving_Time1234562,Driving_Time1234563,Driving_Time1234564,Driving_Time1234565,Driving_Time1234566
409,311,118,729,869,897,860,543,515,594
620,872,78,209,274,698,780,449,746,469
545,612,1004,115,1145,705,465,419,571,900
1253,567,669,70,696,275,370,510,271,705
808,352,669,864,967,180,75,105,266,655
44,327,360,1040,597,130,617,1081,762,580
1320,1023,626,810,748,762,1113,781,567,361
1300,803,667,125,713,677,643,546,462,792
1230,624,593,1047,678,1278,533,277,222,197
770,254,13,772,664,1183,518,227,7,67
126,124,899,1053,59,803,13,187,873,743
857,885,809,1013,1080,793,1004,107,513,743
1003,675,679,928,1035,234,734,1108,328,553
953,545,184,1144,745,1165,800,793,779,523
838,515,546,709,635,830,740,1139,609,739
753,370,1102,995,325,730,440,839,574,444
919,821,822,820,1151,485,891,284,559,430
354,711,1088,140,717,976,691,119,374,250
815,481,783,102,272,146,307,1010,249,661
705,116,598,753,703,1317,588,690,690,862
215,617,423,633,653,1262,208,545,645,772
896,282,123,1129,49,1077,188,415,635,943
682,953,834,749,656,183,509,962,1126,838
42,533,744,124,401,1249,925,272,566,658
893,13,1146,720,376,859,855,172,446,398
543,674,741,530,597,839,600,578,417,999
869,254,306,125,703,1085,1056,969,7,884
69,470,121,706,638,680,926,704,998,709
945,561,932,466,914,105,471,649,848,259
500,1033,812,1137,764,1186,76,500,633,645
131,483,717,587,64,803,1178,1016,744,896
487,574,647,457,890,483,758,976,494,546
422,174,532,138,790,1219,13,391,1080,341
387,940,532,1069,700,1029,884,356,935,276
247,940,222,804,500,849,744,266,665,1067
433,200,608,774,120,764,364,1132,280,282
238,456,573,109,616,534,85,692,796,67
103,1038,213,755,516,169,1121,432,776,863
129,778,789,1106,1172,31,1051,653,376,843
700,643,699,1096,1007,697,946,328,732,723
230,358,699,1051,482,1308,587,163,193,638
791,869,684,666,427,84,7,719,143,488
356,519,434,431,57,870,623,594,850,394
126,329,650,1067,1098,120,598,875,786,1090
41,309,806,742,473,1246,338,556,636,686
7,299,917,737,989,961,939,1002,111,702
928,255,707,682,964,156,529,1093,642,1228
673,976,643,718,964,677,585,923,552,1068
1014,76,123,543,324,667,475,563,192,733
764,997,1069,1199,129,637,796,298,13,583
966,987,724,774,1100,552,551,253,1039,629
806,927,719,19,426,1188,387,13,524,544
837,287,124,1001,296,1123,53,734,274,860
327,1054,290,836,807,834,1239,609,239,425
748,279,646,1072,682,109,939,544,1176,300
718,780,1017,777,323,1160,444,509,981,371
398,35,663,762,329,1286,124,1160,136,297
1254,391,408,567,239,1236,620,871,1128,853
34,968,403,352,645,971,370,701,923,854
795,943,1164,783,501,466,591,1062,783,700
545,758,724,433,322,1363,632,937,548,605
1226,248,1095,118,668,13,622,1063,518,195
56,749,955,1189,618,1229,648,993,138,60
967,559,480,634,509,1159,338,678,624,721
562,559,355,665,389,979,293,618,489,1177
437,445,285,560,520,839,288,488,896,377
848,340,105,611,641,134,258,123,766,703
548,566,671,301,566,910,163,13,736,528
674,211,622,126,271,170,684,369,236,523
274,992,112,242,907,155,444,965,957,559
1120,687,7,22,572,167,760,385,722,304
825,572,7,699,107,107,735,340,717,60
1031,388,753,684,47,27,685,436,532,1096
991,348,728,629,538,1243,916,126,407,561
871,143,413,409,498,703,677,977,147,1242
746,979,664,404,453,678,447,292,628,772
586,899,564,1145,1094,178,793,187,163,727
371,464,335,1095,695,83,568,157,699,612
767,239,316,770,575,1254,468,693,584,357
522,219,151,200,260,1014,443,659,214,352
362,890,917,661,781,719,844,574,154,102
162,565,72,26,171,1325,489,404,1110,1113
67,350,1103,822,111,1090,340,204,685,1028
7,581,1048,739,987,981,75,845,510,568
803,501,778,469,512,871,582,790,410,929
1354,201,673,1165,558,496,848,755,856,699
449,867,493,1115,1174,597,670,410,641,400
364,302,293,840,1149,503,470,1101,476,385
234,77,108,375,574,1382,165,441,361,1161
1150,1054,899,300,621,977,436,1192,301,991
751,544,794,741,201,1088,251,667,622,356
676,469,669,727,687,983,1262,557,587,171
436,935,79,307,672,903,1257,507,643,437
687,510,69,813,487,753,1172,107,538,798
388,385,600,783,307,1244,597,903,104,788
48,365,305,809,1024,384,397,718,295,623
914,491,1046,769,279,380,1248,1094,631,413
704,622,1157,424,345,110,828,354,692,864
419,502,7,114,611,866,1154,104,497,794
875,157,1078,895,566,1002,919,650,618,279
781,908,463,705,62,837,674,535,438,1180
967,793,363,670,993,402,735,170,208,1090
807,578,13,75,583,358,530,135,999,930
709,563,754,936,368,954,505,961,1145,900
480,118,69,751,343,169,150,916,1125,820
991,13,1175,686,474,134,1036,721,980,695
86,479,1105,411,59,1280,1157,591,885,620
943,279,840,361,885,1050,582,221,800,806
908,194,765,276,760,1015,27,1022,710,1207
53,84,766,732,730,405,588,727,370,142
929,860,111,692,620,225,488,387,140,749
965,926,647,597,13,1271,143,678,936,1005
891,221,267,1138,864,1427,1274,293,756,205
806,71,7,703,699,1288,1219,218,586,1101
696,822,888,408,549,733,704,749,256,381
291,517,78,113,344,764,639,289,617,67
853,518,744,789,319,1235,424,119,132,248
108,343,704,519,249,955,54,910,123,1184
38,298,399,239,244,835,1185,775,13,739
1334,58,711,149,205,105,875,496,989,609
899,894,351,855,626,1026,705,852,909,599
54,269,321,770,601,661,610,847,749,579
940,940,797,650,301,1202,595,577,499,464
835,560,627,320,587,1107,195,758,1035,995
755,455,763,686,377,807,341,378,960,330
550,791,693,641,653,762,1063,208,615,1036
415,296,603,1207,1109,602,749,13,756,611
1056,512,323,742,674,337,659,979,536,381
901,282,1229,687,524,628,594,899,1137,156
771,252,269,397,1235,408,464,509,458,31
76,152,830,77,620,889,995,740,1139,1269
51,258,740,1078,615,759,665,641,999,1059
847,168,640,813,866,1405,831,777,744,314
367,759,440,713,831,555,847,1188,224,264
1139,474,1051,669,907,235,92,743,695,700
1114,384,151,24,802,691,733,13,1027,600
819,1085,852,1250,297,62,569,725,912,485
219,845,542,660,663,639,539,680,797,567
795,560,342,676,373,569,765,520,487,167
1206,876,1223,1237,13,429,440,462,257,97
906,576,803,1152,424,84,421,162,963,843
676,481,840,632,274,730,587,998,813,673
656,456,755,132,1050,590,358,983,503,58
636,592,395,77,670,826,13,754,263,48
972,212,766,1068,520,566,519,689,999,1219
628,182,696,588,260,551,279,129,949,284
428,648,616,1229,235,482,69,1145,614,490
288,443,116,914,681,27,860,1080,164,200
704,293,848,609,546,1408,595,800,580,691
609,273,818,224,857,888,1292,570,555,1007
594,68,1189,1015,613,133,1257,1171,515,897
294,894,809,595,473,1024,92,906,240,717
79,309,724,370,448,514,87,561,155,462
1300,209,709,270,844,389,978,221,551,382
905,750,384,122,834,109,453,912,491,1168
40,485,850,703,584,1311,188,1204,792,858
731,435,991,1189,294,771,158,449,687,1095
657,365,141,669,184,501,1239,389,227,690
999,350,852,1155,1165,1382,589,1000,132,1006
879,345,1213,775,1080,1232,359,420,7,276
629,230,723,1166,310,662,1220,100,173,847
544,1026,658,756,1206,958,650,516,814,687
324,681,568,721,681,388,645,461,539,262
930,636,328,656,636,1324,565,977,529,708
925,461,1089,356,331,1204,275,887,439,1014
815,652,929,311,166,994,130,767,164,279
806,713,799,196,292,704,81,507,560,84
807,789,664,151,783,564,772,367,791,795
767,309,294,902,563,430,772,878,616,765
67,1000,565,802,850,791,72,738,967,60
1163,850,796,1218,545,377,148,458,622,706
953,245,716,893,110,1203,78,188,557,441
843,856,636,1154,841,778,669,1044,352,412
478,601,822,714,696,723,614,879,282,1163
875,276,617,720,777,1269,554,1230,719,908
420,151,487,440,602,484,650,1145,584,463
150,1012,748,260,262,124,320,790,765,448
1331,847,703,1236,933,725,1291,110,685,48
976,822,78,841,813,680,776,301,370,13
646,72,1164,836,653,500,746,1002,951,1059
386,813,1099,652,423,405,676,1123,301,854
1382,518,344,557,629,1046,1152,528,592,584
1297,498,1015,407,1280,441,1107,413,673,800
867,248,840,1248,920,1047,687,484,648,680
722,138,605,993,715,612,617,389,493,640
7,619,265,983,570,127,87,334,809,255
553,499,1191,718,897,1023,72,630,915,736
438,424,551,533,662,994,788,345,570,1117
809,561,141,103,552,799,538,1086,1056,1082
736,466,1127,78,438,759,513,747,936,487
386,947,867,129,1014,1220,408,552,551,943
682,772,517,1065,544,1045,173,332,582,583
672,427,718,706,1105,945,529,523,618,568
878,1053,383,1092,1077,855,439,13,799,408
954,489,644,822,743,630,975,13,624,13
1120,715,639,717,463,165,650,1189,284,799
1015,660,1235,658,133,25,625,399,745,664
970,640,345,1044,644,1331,540,164,735,1080
546,525,120,854,539,1271,866,860,570,1080
782,495,376,824,514,1367,421,695,490,1015
652,346,131,599,1030,817,71,1131,185,950
602,1087,212,94,835,668,283,226,956,781
487,627,92,705,686,13,779,672,951,827
352,462,623,575,997,1149,664,142,146,843
77,768,574,340,902,514,1300,87,483,163
7,413,264,1086,632,494,710,1253,694,58
958,103,575,231,327,279,510,1213,414,1065
953,534,1271,417,918,124,751,288,264,300
663,595,1106,412,868,590,721,609,89,220
643,565,581,77,13,121,711,770,720,336
854,415,677,803,1039,1117,621,676,190,41
669,991,622,473,724,582,91,481,140,897
610,596,112,278,569,437,1103,151,1066,727
485,401,818,78,249,397,443,1047,746,768
50,356,758,134,435,1043,368,427,1052,183
906,81,748,104,886,698,1024,883,477,1089
886,663,358,1025,296,13,330,793,863,319
831,603,689,805,271,1104,70,1054,793,1280
151,969,684,1081,1297,919,601,415,673,765
1098,820,629,866,792,124,566,230,133,670
718,505,444,681,747,114,521,1051,1064,610
423,490,805,651,748,1190,381,136,494,275
1404,1016,565,577,733,885,927,712,179,522
1239,791,1081,417,628,551,897,697,119,482
1044,641,571,973,218,1312,462,1208,1030,417
769,146,647,828,954,1207,147,708,1010,1278
729,522,288,128,299,852,142,593,1116,1173
584,803,940,794,1290,167,67,133,1051,828
359,568,520,724,675,673,874,774,506,698
760,503,125,770,555,148,585,1100,416,613
440,223,1256,640,1276,1184,676,465,817,1044
150,13,1161,425,711,709,286,265,737,944
70,979,891,791,691,1130,597,891,652,839
1386,569,596,761,206,865,402,851,597,1265
646,499,536,581,1292,891,898,656,572,665
852,259,822,496,352,1127,798,451,152,465
832,835,397,1277,853,567,138,1232,893,771
497,600,7,227,628,1183,839,782,858,837
7,470,893,1033,59,878,749,1163,858,787
1253,235,713,913,1211,343,719,793,778,1283
723,676,543,423,896,173,704,608,623,843
859,451,1074,959,876,704,689,458,954,138
840,266,864,705,611,544,365,38,634,58
785,251,414,390,571,164,566,654,504,924
926,657,144,486,91,90,7,379,334,775
866,502,925,26,742,866,1303,339,815,60
671,1013,780,682,627,933,783,229,565,486
226,543,750,843,863,83,593,174,225,772
46,498,796,783,13,930,73,1265,1106,762
1097,999,766,23,885,405,1034,780,796,757
1082,899,712,674,441,400,574,695,171,398
942,839,647,695,137,1196,429,680,672,58
512,549,853,701,863,681,194,1201,402,859
7,419,548,737,574,461,385,956,137,819
878,945,83,307,494,1327,240,906,583,835
823,870,125,593,419,1108,160,486,573,765
743,490,706,83,890,963,746,198,523,600
348,470,1287,13,615,718,606,133,398,175
1314,445,547,754,946,563,486,604,624,30
624,1031,122,279,836,1349,747,670,630,251
209,486,1208,715,1173,939,657,625,530,542
700,311,688,640,883,781,622,796,317,337
480,141,658,391,324,1032,1274,636,1193,67
420,507,508,356,455,647,1244,787,1164,838
40,487,438,316,340,627,1184,782,744,698
1386,412,413,717,296,1153,1330,742,504,1079
31,773,343,672,211,1454,1265,527,384,254
1387,543,1004,673,807,1019,580,467,169,1271
1087,338,949,588,787,804,405,208,860,1001
777,289,664,373,662,544,696,118,420,741
1353,1020,139,113,748,1120,631,719,245,636
798,475,1125,1199,678,720,461,254,240,1337
618,551,605,1104,548,661,862,230,651,637
1194,1042,470,855,694,236,357,110,631,582
89,533,250,830,289,992,634,1271,581,1033
50,849,115,655,224,772,464,1026,106,893
911,534,1166,235,1310,532,214,981,847,188
896,529,331,1216,1056,473,1120,911,1078,118
661,479,306,681,596,13,711,746,588,494
476,259,131,576,276,634,636,621,553,1030
1197,1075,1232,466,1342,464,892,606,444,870
1077,650,792,897,922,249,352,511,294,60
977,500,417,812,907,94,1074,31,164,901
7,896,412,787,587,1260,684,702,149,626
1353,646,1153,357,572,851,599,207,1045,611
988,382,843,23,367,1112,534,643,620,156
788,873,1309,379,783,602,364,418,530,872
1379,803,829,119,673,1328,450,1049,465,662
994,508,644,114,234,318,90,204,390,13
739,559,499,765,956,964,771,1195,345,724
674,254,1005,580,591,950,636,965,341,604
925,224,645,1061,56,855,336,810,997,434
151,910,635,686,1122,836,1262,605,707,339
462,765,630,206,382,126,477,711,597,269
67,425,585,522,142,812,77,116,112,99
883,370,535,112,518,1213,1318,1237,528,965
248,75,576,773,448,1394,1195,1027,513,866
789,836,451,743,243,1105,880,737,493,561
1335,471,632,673,879,826,215,657,13,777
825,256,462,348,309,421,1171,487,1064,677
720,512,483,719,299,346,211,277,1039,172
665,468,393,1035,134,382,56,168,779,178
215,764,1115,131,89,993,7,689,639,579
826,825,1055,872,735,953,688,374,609,1095
666,632,630,647,660,774,403,945,835,730
977,602,1146,978,565,754,28,700,676,170
913,562,696,208,756,539,600,181,126,1021
378,232,637,78,606,800,385,1182,111,781
869,77,1154,814,1297,1396,1241,1077,762,171
394,873,624,719,1152,1131,401,662,547,13
299,528,379,611,862,211,737,733,517,1329
104,453,700,571,822,652,407,618,482,1224
1205,1009,560,431,597,117,77,188,432,819
595,999,936,812,13,1269,573,133,683,419
1001,1070,726,117,539,789,498,1194,573,445
1373,45,932,82,269,1435,433,854,498,60
653,1021,692,758,800,1240,739,809,148,1216
1304,811,1163,589,685,670,654,564,759,1046
909,566,673,119,225,116,1270,1045,555,706
1260,501,1105,685,871,883,740,980,505,937
965,346,695,590,771,193,545,830,1236,857
905,271,731,401,676,98,631,466,451,637
880,672,431,386,496,1164,556,401,657,287
770,467,762,336,672,824,957,829,659,162
430,237,708,126,57,729,717,704,314,623
996,883,368,852,1193,284,712,1070,89,443
1302,153,834,797,838,1075,567,465,1025,273
1232,880,804,787,733,1226,182,546,350,58
652,635,749,362,1246,376,1308,436,956,894
889,570,634,137,901,301,278,136,951,719
605,570,685,1198,721,1407,644,567,486,985
465,455,1331,254,897,887,534,552,849,850
1436,1116,146,194,737,877,631,492,769,760
781,431,793,129,737,812,306,387,749,755
491,361,453,650,642,127,1352,157,579,360
161,1032,1289,190,587,13,1132,147,555,40
962,562,114,786,547,120,1178,1203,270,611
867,257,89,1127,487,1246,728,288,811,1327
472,973,69,557,337,1176,1274,784,621,202
397,544,1280,1274,573,761,739,639,482,313
217,745,1165,814,373,1102,454,389,1188,1195
1423,580,1065,794,313,707,690,1300,199,735
343,310,805,609,1164,652,921,770,705,801
805,255,721,599,954,452,866,715,1081,746
95,75,336,594,649,402,866,490,736,726
1186,806,1032,474,589,312,376,646,636,701
841,561,832,810,154,177,857,581,381,1017
716,481,807,685,54,1263,677,421,366,828
71,717,732,610,875,643,622,467,992,803
847,1029,562,385,820,588,492,47,817,1354
458,929,127,1026,660,148,202,823,492,764
1162,625,113,826,395,1379,1278,663,167,404
777,1006,764,636,497,1114,1013,353,128,1005
1373,936,674,807,1348,810,188,984,529,800
878,526,229,622,813,595,1109,414,449,756
638,517,69,62,713,1261,1104,1260,505,651
789,918,1175,803,468,1036,1155,1090,450,621
310,630,690,133,298,891,920,1286,375,346
1291,475,571,679,13,211,500,1201,125,1027
401,410,1337,674,13,1282,531,1076,1272,852
1317,230,537,624,1299,1062,708,731,832,577
787,466,412,1340,824,752,588,281,662,322
627,421,7,815,819,527,294,126,447,282
337,131,493,795,694,1043,164,997,1218,1148
583,1062,1174,730,826,834,980,907,1008,963
584,492,1149,645,847,594,495,877,448,923
725,412,674,716,627,905,395,572,288,853
285,172,459,676,97,785,350,372,1279,653
846,453,309,467,873,165,666,307,594,989
591,729,740,162,738,1176,973,37,159,890
66,599,505,993,398,1362,488,493,84,811
787,494,92,268,619,442,13,128,640,783
737,464,7,1264,589,674,1334,1134,176,444
527,239,7,889,269,1045,1149,829,7,164
457,234,848,824,690,1491,904,529,783,1305
1278,550,813,789,275,1226,799,424,748,1040
348,550,573,544,1191,1457,895,224,608,705
1049,250,569,374,781,1422,610,650,984,1376
839,100,274,304,351,1052,605,625,779,1076
74,75,259,229,1322,607,585,1166,759,261
1330,236,99,74,877,387,641,1076,539,1242
690,447,805,1090,662,773,516,758,279,542
380,272,1176,1050,222,758,466,733,1165,67
231,242,821,640,112,83,967,163,150,58
677,237,706,600,1258,1549,682,1264,1256,949
884,1153,621,1066,333,1169,158,1014,1211,1065
834,438,526,736,168,404,159,539,891,975
424,213,126,1177,804,209,74,354,761,730
941,148,106,602,669,125,966,1235,141,610
881,969,692,327,559,986,71,930,1117,245
861,489,677,743,499,396,1212,951,477,901
776,490,652,388,124,276,817,666,412,871
676,270,678,328,960,1152,427,461,312,497
406,786,663,298,770,812,758,101,287,467
1027,136,1334,684,445,713,618,292,798,67
952,1117,1069,1200,350,503,1074,604,559,1233
852,982,649,420,651,498,604,574,519,133
817,563,634,130,461,338,469,334,570,644
412,558,710,75,997,28,79,640,555,1330
67,13,1061,1151,852,13,49,565,1116,435
47,634,916,371,587,13,740,510,1011,1101
1023,514,681,1237,422,1524,350,190,686,496
698,509,536,1112,838,1335,190,120,526,1362
38,404,291,717,653,1025,145,1276,231,697
885,1050,72,1258,779,131,75,596,617,1338
811,1030,7,898,739,907,1371,166,607,753
781,990,793,683,714,567,1176,857,577,358
686,885,568,683,684,467,641,537,963,1069
381,516,13,328,569,1363,596,372,623,339
231,481,1219,869,605,903,401,132,343,340
1427,296,1124,255,550,599,762,888,1229,906
1292,392,899,1141,1036,920,537,754,784,816
742,1058,699,1052,616,305,1203,579,1105,461
72,518,870,687,336,896,998,339,655,261
1338,398,750,132,256,927,348,1270,521,1347
953,93,125,738,211,887,1144,655,902,402
493,564,1011,103,912,682,1029,485,772,252
534,549,667,609,882,879,849,215,457,27
325,220,532,1365,963,1292,769,1036,913,1308
1346,531,1263,1285,643,1172,629,806,803,133
646,451,643,860,578,1042,594,586,458,13
769,241,408,825,348,132,686,632,218,595
634,71,358,630,689,1198,601,542,374,195
104,992,148,620,644,858,1337,527,139,1281
475,533,619,580,244,138,642,147,1130,861
70,478,760,125,830,13,622,107,925,807
846,1044,375,706,775,669,567,898,1061,632
711,799,115,101,260,204,7,708,551,53
686,564,1156,732,50,540,1178,693,1297,894
471,324,771,607,1231,756,688,138,1022,900
867,234,501,948,751,126,463,1199,942,870
827,199,792,683,426,903,1349,319,642,1206
617,104,752,13,1247,585,1069,325,628,656
1130,1026,7,509,682,475,799,115,584,256
1106,691,7,675,662,285,699,100,559,1102
841,561,953,145,617,155,459,451,220,742
591,256,1304,771,773,1327,1365,1312,991,312
727,161,619,1072,513,212,1220,962,706,297
1283,607,715,733,1090,1378,855,697,126,1093
963,492,545,789,330,1188,795,657,121,148
928,312,85,649,681,1409,1336,552,96,1404
918,277,1036,79,426,1304,636,1088,707,1389
753,263,986,24,321,1149,86,293,652,1244
623,113,866,1320,291,759,832,213,542,925
73,849,851,745,877,770,888,138,142,815
1414,95,716,410,722,1216,1119,13,603,1131
1164,696,221,756,387,826,1306,495,664,986
859,591,832,1162,523,731,896,140,614,156
854,591,302,942,1214,666,736,1246,945,1257
104,66,873,567,1205,661,201,756,790,1122
89,642,258,92,586,581,1217,736,245,472
705,527,134,698,226,451,1042,1043,165,317
520,302,1000,795,813,201,932,948,896,343
937,803,985,1171,593,1242,697,463,436,13
102,538,685,1056,498,1052,587,333,111,1009
72,503,685,916,478,792,1083,238,347,589
788,1019,650,491,974,577,743,1139,242,359
699,1009,640,752,739,172,593,829,123,359
689,864,1116,1284,514,1248,583,799,574,1120
464,599,751,1069,134,863,1304,594,519,665
54,539,636,694,1186,843,1104,514,1055,25
1360,571,76,399,646,798,569,424,985,1241
945,231,1152,1055,612,819,404,1156,650,1092
236,116,532,830,597,734,700,1046,595,973
857,567,72,810,577,930,210,1041,886,488
768,507,753,745,252,851,205,111,726,13
623,963,688,575,97,211,1131,642,681,924
1334,218,673,771,594,1278,1116,507,666,759
1260,13,553,656,509,1098,846,222,451,509
695,1004,538,316,319,1209,191,157,146,224
1302,844,1019,1152,1225,674,667,1263,111,775
982,590,759,652,1120,604,592,828,727,281
902,135,564,552,310,89,7,808,512,116
737,851,354,332,431,755,618,678,247,487
687,411,179,13,401,735,288,678,613,437
672,86,725,684,126,520,1339,633,423,67
597,962,15,609,116,175,554,588,378,298
843,587,796,1205,727,1556,394,1279,899,289
74,337,671,700,647,1526,194,1070,435,970
920,798,611,610,547,1101,905,720,1246,850
756,338,276,386,673,101,70,971,701,500
666,830,1252,1342,684,857,1086,751,566,240
651,500,827,1042,1395,82,946,1227,286,1391
402,185,527,782,925,833,661,462,467,1391
1423,701,1298,757,720,718,436,1018,312,306
1093,531,653,752,590,628,1257,933,7,246
938,486,293,788,585,1289,1092,98,983,161
628,617,729,1114,330,725,1403,989,808,942
433,463,474,684,100,215,1243,1250,663,787
789,709,1301,1320,122,101,323,735,508,747
654,534,1286,830,753,81,173,635,138,467
264,249,1211,695,1289,1332,88,1226,594,277
1410,560,1086,680,534,1157,1344,1146,594,503
1315,430,477,671,269,743,709,746,444,238
881,310,7,531,215,658,479,556,129,764
846,801,789,922,896,1364,79,106,806,559
791,451,594,677,151,149,1100,106,586,955
786,1002,359,172,662,1600,465,767,471,820
646,792,415,588,622,1245,190,677,456,680
376,517,516,889,833,715,456,657,141,305
1462,492,446,759,673,535,91,473,1067,991
953,247,261,1175,523,1196,76,368,7,1042
343,564,1262,480,233,646,1182,228,1263,607
1234,464,932,1326,1349,246,1152,1354,563,1233
1174,785,922,761,1029,1082,682,319,558,1239
714,600,592,782,739,92,7,675,123,994
439,565,908,97,985,1109,998,470,729,279
299,345,733,788,931,699,938,415,499,1210
410,476,223,663,806,584,678,310,354,785
70,176,874,548,646,514,488,175,264,1316
1081,1027,374,233,1242,134,198,666,154,1387
926,447,950,23,582,1461,143,141,890,867
906,918,670,674,427,1196,874,136,590,667
76,1089,1091,635,257,806,814,837,325,528
742,489,731,120,733,126,419,832,110,238
297,484,297,806,708,1142,324,832,266,939
37,69,1203,776,53,1137,595,1033,567,854
939,300,733,761,999,737,445,833,537,474
469,145,703,746,319,1418,671,783,492,404
900,921,538,591,570,1288,637,618,357,1040
485,776,263,571,622,1073,582,358,563,800
966,731,369,357,1323,248,863,1024,213,720
786,1042,99,901,1128,1379,678,749,13,630
372,822,855,776,1083,1364,469,124,514,205
107,562,645,731,983,674,1310,1110,444,626
903,552,610,221,713,1235,875,810,234,1052
763,512,585,723,683,765,775,730,680,1032
1049,502,295,463,558,670,135,460,320,817
499,888,1276,1174,548,105,626,996,160,1123
414,548,856,109,313,1201,556,761,671,658
1300,533,761,1040,921,1232,376,146,671,784
790,448,676,660,711,598,597,328,626,769
901,183,788,375,271,614,633,163,481,445
726,13,1144,350,912,584,314,944,837,410
421,774,1280,141,417,544,855,484,787,190
1017,764,655,91,788,439,830,389,692,1321
932,764,460,1143,593,294,665,359,587,1106
932,560,711,978,343,1450,496,254,422,781
849,525,651,768,1374,1421,1242,184,1088,741
699,160,141,758,1315,831,1032,1325,608,591
650,1096,7,683,560,81,807,605,548,1017
1151,881,543,548,520,1262,597,460,348,887
861,651,93,423,310,1122,1398,375,148,622
742,501,13,343,1376,1538,198,536,809,67
702,271,884,765,1066,1263,1384,347,669,1253
452,812,234,740,891,1048,854,157,369,1349
583,462,1295,565,631,1018,950,338,505,644
448,1128,1150,550,1377,13,620,939,475,219
138,318,1381,1196,1332,864,1116,339,626,1070
905,208,971,1011,1172,849,941,950,837,55
440,999,936,966,377,880,616,555,542,1206
100,504,701,886,758,725,356,751,437,1116
1476,474,676,406,698,931,1142,1102,237,456
1171,469,661,26,13,557,452,1213,153,66
616,74,1292,1222,1439,1153,7,1083,544,1327
531,620,1202,352,1124,838,448,893,424,1312
912,427,652,1303,589,733,449,683,970,1303
857,342,407,728,1180,658,284,523,915,873
682,673,1368,498,955,153,36,143,785,793
617,959,148,13,745,1224,927,1154,1066,763
432,544,774,1119,595,204,552,919,1001,994
47,499,739,1039,295,1200,502,684,761,929
1569,489,674,959,876,1015,683,674,141,559
1234,454,1215,789,746,725,929,469,647,1011
899,99,1351,79,601,585,804,1140,642,801
499,1055,1241,511,57,345,759,795,617,626
444,685,1081,501,1123,551,714,605,537,511
1546,616,686,927,539,1138,1280,395,452,456
591,566,1242,1073,119,898,1255,1346,1168,652
101,481,837,898,1135,999,330,221,588,67
842,261,657,548,590,874,315,101,518,713
492,86,673,183,115,639,1121,582,994,158
7,797,739,1064,611,229,1036,427,954,989
923,652,269,774,872,795,636,317,789,211
889,482,1365,549,472,720,346,938,769,1153
529,322,315,264,863,116,387,884,694,758
890,312,741,760,814,1232,142,479,289,368
705,237,461,755,704,1187,1113,239,680,1434
455,207,126,375,564,1142,578,99,545,1314
346,703,427,300,409,952,1164,530,526,289
657,498,7,20,354,1053,1114,485,521,870
7,639,1253,1126,109,898,889,425,161,1371
1498,394,1198,816,575,453,674,285,146,1081
938,249,853,346,651,303,1055,130,1007,976
793,1011,753,1417,1278,1504,195,506,862,176
428,661,548,1382,588,1219,871,732,817,1402
1494,411,1329,362,573,669,71,692,752,157
629,341,1304,733,13,1170,51,838,752,843
1300,76,754,153,544,1631,1327,698,1003,783
780,512,1310,749,755,1176,527,663,503,743
696,352,435,719,685,351,798,553,143,784
681,863,425,1240,680,1177,793,158,118,1380
661,793,265,755,1396,942,648,1209,1019,1285
481,523,846,695,1311,1228,503,804,764,935
256,183,516,665,1296,764,899,599,754,310
752,774,492,655,731,744,794,1260,704,305
737,609,1043,570,671,729,724,1205,1035,1301
688,599,543,400,391,780,639,525,950,871
663,524,538,636,1372,1376,650,415,521,856
653,424,1219,351,752,86,40,901,201,786
218,455,959,1192,642,1402,1421,746,116,636
664,616,689,1162,317,998,1416,661,852,501
144,306,675,867,1103,528,1322,506,372,697
836,507,1286,417,838,208,132,461,1113,592
736,1108,1286,1413,1154,103,733,1073,658,142
708,488,1166,1348,904,834,759,988,124,1338
1369,413,1161,1404,699,379,885,698,104,938
979,1059,801,714,469,1651,800,303,1215,583
844,954,356,589,1295,1381,575,1014,770,288
479,939,81,750,475,1246,361,1004,245,1114
264,739,1352,750,365,1071,992,489,1051,644
410,279,637,670,676,1387,792,454,871,149
345,570,1118,655,651,1127,732,860,791,1015
1397,405,413,465,657,902,707,835,751,320
772,390,1179,1243,642,1655,582,825,236,806
67,380,634,1043,788,900,507,460,151,1002
1238,370,564,938,628,625,428,250,857,517
1093,70,274,668,568,515,574,230,502,688
858,861,280,668,518,360,309,391,578,689
584,256,1116,1124,383,821,930,1247,163,449
1515,1022,991,779,323,666,675,967,98,925
960,1007,936,109,273,897,1141,797,1000,715
570,587,741,70,13,762,876,722,555,1091
222,763,696,1216,714,392,636,1323,1376,1041
42,543,666,1216,474,232,1327,1283,676,721
568,274,1002,796,104,1053,1082,963,421,797
363,915,862,751,1235,653,897,423,587,717
1229,465,832,671,740,558,692,313,122,1058
869,225,752,531,600,584,1143,654,753,433
60,70,727,531,595,544,1118,454,1069,1159
1046,971,577,762,426,1110,888,615,959,324
901,886,397,662,356,1065,849,515,579,154
881,491,898,467,672,745,564,430,524,1105
771,476,613,442,1148,400,279,961,790,370
487,316,13,1008,743,1236,1316,757,550,345
272,1072,1319,683,633,1126,486,352,510,325
888,977,1249,734,358,191,76,718,1252,315
783,952,1204,719,143,1202,657,103,612,105
929,502,1169,409,779,1092,592,1254,587,60
619,477,929,109,649,792,7,1154,557,796
79,473,124,1160,584,638,1313,1155,347,741
