Driving_Time1234567,Driving_Time1234568,Driving_Time1234569,Driving_Time1234560,Driving_Time1234561,Driving_Time1234562,Driving_Time1234563,Driving_Time1234564,Driving_Time1234565,Driving_Time1234566
763,517,412,864,1118,788,634,1266,795,13
293,442,292,599,578,593,615,1126,476,894
278,833,1233,570,368,318,480,1016,832,704
2129,593,678,2336,298,13,445,781,812,634
1899,493,1244,1126,344,549,155,751,1483,1046
819,358,394,906,324,1835,1071,611,1178,1011
499,979,384,1108,309,1770,566,391,783,411
424,960,640,653,249,1605,531,106,268,362
419,830,580,638,795,1315,341,1957,253,282
1940,140,455,1144,1346,876,1322,932,634,1558
920,851,456,714,701,811,592,877,554,788
1926,561,116,679,586,806,2343,437,2286,564
1136,471,1372,634,511,806,843,287,1046,539
671,366,707,379,436,161,663,232,706,1720
2242,251,1228,1291,56,1332,658,1328,706,1630
882,201,1218,531,1702,1052,68,1098,621,1280
748,417,1073,607,1052,1037,1364,674,606,780
648,322,328,72,912,1518,1359,664,511,755
248,923,13,868,442,613,1284,119,1152,620
724,773,109,133,1438,1159,819,980,1082,60
484,323,890,13,753,1315,704,860,932,1216
444,559,710,1584,658,1225,124,620,517,711
384,499,75,1119,53,1080,506,170,1138,376
1860,84,1306,994,564,950,136,986,1093,642
1795,585,846,414,519,546,1437,801,548,622
1305,520,746,1090,525,1282,1237,641,88,983
440,380,656,895,1551,767,782,466,2035,823
71,355,421,715,596,197,1343,1407,1055,653
1907,225,266,80,126,2118,398,1027,815,58
1037,70,1037,731,2297,1663,1474,807,755,304
1698,1136,752,1152,1027,1113,1389,377,621,805
1443,576,627,502,817,728,404,107,1067,275
1253,426,417,1278,632,688,1495,2183,592,831
734,457,272,1148,577,2654,1240,148,502,641
654,252,7,2199,397,1349,1130,819,7,356
1785,217,2108,1009,868,634,860,709,743,201
1485,197,763,614,808,1895,800,454,613,1437
365,1033,1454,1000,333,955,325,240,578,972
931,503,1374,920,93,885,2326,130,2284,1393
421,269,855,661,1454,875,86,641,1289,2279
86,189,770,762,739,745,912,521,689,689
642,124,15,622,304,610,568,376,449,239
397,425,1121,743,1525,1106,208,797,129,219
7,275,1041,733,925,86,168,432,1085,1315
2503,506,2347,13,725,2677,2419,2268,305,320
1833,266,822,874,305,2022,695,858,896,2281
1453,96,1353,869,561,677,640,803,771,1511
1343,61,1138,414,2127,222,555,643,557,916
993,112,818,1080,1647,1923,1131,568,557,186
883,753,773,540,667,678,1086,323,482,2362
348,563,518,1391,292,13,871,1069,432,682
98,328,113,1041,257,2079,77,929,257,1363
1439,123,699,666,1503,1149,1568,904,93,688
1575,685,434,386,1078,794,1468,734,569,774
1105,2071,284,86,273,1725,488,139,534,565
485,891,274,1137,1209,1055,438,2215,159,2311
1691,641,780,997,889,685,2019,685,134,1411
771,266,345,107,1735,1751,669,1161,785,736
621,121,15,743,250,1216,1546,1157,245,466
1677,572,1471,623,906,696,731,1042,976,201
907,1003,1361,418,848,1297,1312,857,881,1512
692,53,1171,113,678,1122,1102,432,731,1357
422,200,766,354,368,942,547,367,616,752
833,1111,756,1295,313,1983,497,217,581,682
733,936,696,761,2189,978,613,1188,581,367
2454,576,832,106,1454,708,603,168,431,813
2429,451,1213,662,574,2254,348,28,1127,653
2104,251,833,167,454,1949,1409,2089,512,198
1169,246,693,748,279,1694,1284,839,497,13
860,2182,693,563,1551,1579,909,454,2198,2224
730,1082,553,238,191,634,759,1050,1518,1319
1331,507,328,1590,1769,519,669,855,1048,724
761,442,2189,1180,1644,199,664,845,143,1975
1692,287,1204,615,1275,1805,624,495,599,875
1698,242,789,1141,250,1115,269,95,2210,250
838,468,754,1126,511,996,1515,366,1825,1156
1209,433,749,881,466,666,1471,101,1070,551
1915,258,664,681,1572,1602,512,547,805,1687
920,909,159,1552,692,1322,533,322,650,902
900,874,745,957,602,882,1039,833,555,597
300,674,645,832,517,802,634,1294,2101,157
50,479,1446,692,457,282,504,1129,561,1613
866,1025,1186,622,1413,1983,1490,299,241,1243
71,1015,981,813,678,1184,785,780,1502,908
992,895,781,548,403,854,765,180,672,848
813,790,1042,103,1314,759,700,821,587,193
783,585,832,78,1154,639,600,611,532,183
283,200,562,1314,484,604,70,1052,107,1609
764,1046,217,839,1480,254,2181,1017,7,1594
534,246,1443,769,655,1050,2021,737,513,579
900,231,1218,744,275,610,881,2338,13,1180
620,1022,718,134,672,390,481,1358,1139,630
425,923,673,1465,1673,210,937,153,550,425
1681,293,423,735,1333,811,72,594,516,1421
136,203,13,700,303,591,1358,109,312,1401
122,1064,2430,25,539,151,1268,1005,1153,1271
112,784,830,2321,760,1007,339,790,723,661
1938,619,815,1217,700,537,1385,735,423,1522
1833,204,255,1112,630,502,845,1346,13,1097
228,915,1386,797,255,2203,835,1221,539,867
644,735,946,652,841,373,600,1151,510,202
499,475,516,568,131,283,355,501,1361,1773
2395,210,111,13,928,63,335,226,726,1218
1735,2246,1297,1554,1709,13,85,767,486,1108
785,371,1473,1019,1539,954,1376,732,476,1073
1831,437,789,654,739,674,796,2288,1277,913
416,242,574,624,579,409,646,13,7,473
2372,127,1000,725,500,2475,2337,1414,643,293
2127,1043,270,380,105,1145,1527,1369,623,1414
1742,773,1112,350,60,865,1452,1309,258,749
1727,543,887,521,616,850,587,949,909,439
1677,488,582,1022,531,850,327,900,554,1515
122,223,2379,707,451,845,1403,670,544,1415
2078,1084,704,427,1537,810,748,550,2225,1365
898,1029,69,759,1432,780,578,746,1530,1075
838,594,2300,679,917,675,473,666,795,60
833,545,396,679,1733,912,458,877,705,2011
768,525,1247,639,1593,902,418,792,700,1116
1214,510,312,170,1288,807,1384,272,1031,491
899,210,7,231,848,757,1119,783,166,211
349,1106,693,1412,303,667,434,1274,156,2497
269,141,244,1057,293,522,389,665,1617,1247
2020,957,740,817,198,1608,1215,210,1012,557
1590,917,585,633,854,768,60,135,792,67
770,282,591,633,204,1814,1596,1041,237,853
705,102,251,1499,680,1504,61,966,162,1195
1301,338,1252,184,200,1159,41,961,658,685
426,674,852,750,1166,924,632,621,598,660
1672,539,587,590,802,909,1618,106,488,535
452,84,452,256,908,1180,1253,1337,2234,260
387,520,347,1062,558,1175,863,622,2114,2301
67,115,1194,698,589,575,808,292,684,656
1833,831,674,658,1420,285,798,197,579,296
1703,651,464,443,765,786,663,187,459,196
43,2212,274,98,510,646,478,863,259,1142
1484,2157,885,649,1121,481,268,623,790,607
1369,1882,720,294,916,2617,123,133,365,1538
1339,842,595,119,751,662,1099,2274,566,208
799,623,170,625,1392,1973,954,949,556,143
484,118,1381,505,1312,1853,429,749,536,13
79,609,1266,20,612,1843,194,509,362,959
825,534,1236,126,934,738,765,2270,1268,124
1456,295,896,1412,749,133,745,970,1143,1040
921,105,801,1037,329,1489,670,825,603,415
671,771,766,577,350,1309,575,805,198,115
2547,671,461,572,295,1044,290,655,13,1991
912,631,331,1358,1501,879,1131,505,2394,1031
67,526,151,1188,871,764,821,115,935,951
2183,476,2432,798,492,614,666,115,560,1609
579,426,1372,693,57,1840,651,1031,581,714
1205,221,877,113,1368,1740,1312,496,566,664
765,76,732,1469,1238,590,1272,702,141,1340
575,917,232,1044,1203,65,497,287,1057,845
65,902,7,919,908,1351,452,1203,847,770
1816,532,1428,819,898,891,7,683,1103,560
1791,297,1364,950,713,651,1364,253,893,455
1481,237,1334,650,698,606,1359,133,588,385
211,227,1154,1436,603,1737,1094,13,493,270
1577,2198,675,1301,739,1367,636,794,363,50
7,548,655,1086,484,1057,251,634,358,1171
923,518,1471,296,1470,332,622,584,1334,726
753,418,1251,1318,1195,1743,43,2365,159,166
698,353,761,563,525,488,1354,1265,470,2452
673,243,756,1329,485,198,709,920,440,1202
869,2149,526,679,270,1389,454,1011,1941,1007
804,924,471,604,1491,819,2265,691,696,647
709,554,812,1310,1266,514,70,2322,601,637
79,454,2428,550,601,59,601,1972,346,187
2080,1110,378,415,126,2581,792,772,271,67
1375,375,669,325,1072,1666,7,727,181,27
685,2111,1800,2281,957,1136,2358,662,1237,1188
470,806,815,1141,917,846,1423,607,852,698
420,512,15,1036,847,401,2499,97,627,2144
2341,437,1416,971,612,1052,919,27,547,1199
496,1058,881,722,137,907,554,878,758,554
436,463,851,1129,1538,652,434,508,728,840
1787,254,676,714,773,67,1290,223,658,40
1332,69,356,224,670,57,1250,128,553,291
937,2250,107,2195,916,2013,545,13,203,692
437,490,7,70,801,788,1616,1259,859,67
1043,2261,598,1386,636,788,1616,1259,579,678
723,591,1994,1156,626,1029,1216,919,1095,598
708,1087,1085,756,451,994,391,559,850,293
658,257,645,686,446,804,1227,645,395,223
233,217,615,371,256,679,1082,1251,2396,889
1864,438,585,1307,682,169,482,411,121,424
414,353,15,712,47,144,1353,972,242,1015
2070,884,581,617,298,1765,1248,1003,1533,430
905,1865,657,112,809,1610,908,724,458,230
796,950,297,308,1510,1165,833,444,328,220
1972,675,1218,1274,1140,655,1944,414,1079,1156
1862,660,828,189,870,1441,1039,394,914,1031
1678,550,668,1466,815,1276,404,1290,749,2362
1193,530,338,1426,425,646,555,645,464,822
1804,525,729,1086,741,266,706,475,134,647
1784,410,679,126,406,1662,2492,1306,545,167
809,1116,1035,977,277,687,1502,1136,430,1618
1570,491,780,657,693,1548,752,1091,190,1288
400,461,140,1483,123,1268,402,156,1001,1058
2361,231,861,708,1099,763,77,747,931,308
2121,2257,146,628,494,118,458,337,812,1429
1431,562,1367,358,199,2594,1399,272,482,1374
1236,512,777,163,1265,2049,1059,818,417,629
741,132,727,2364,785,1409,759,778,2023,559
726,47,322,1629,740,1159,639,258,13,554
331,703,7,359,520,984,409,1014,1759,514
1922,328,658,154,716,159,349,459,659,1025
947,318,1254,1525,661,2020,1470,2140,554,655
652,318,944,995,917,1995,550,1180,89,1466
67,173,719,880,1208,1350,265,835,865,816
1888,2194,154,250,483,915,75,760,655,261
653,904,2385,140,13,360,1536,570,751,1112
924,589,1210,1011,730,290,971,716,1192,1082
794,1015,675,721,370,621,846,281,632,452
2075,425,1396,446,285,471,812,2347,597,38
1250,195,1266,151,2126,176,1388,707,567,954
940,70,1126,86,1121,967,1253,487,457,749
680,1821,631,1337,646,1838,13,122,422,639
1626,821,802,882,587,1739,13,1073,322,2465
906,541,767,807,577,1679,129,1754,978,1515
721,501,542,707,267,1424,690,1464,808,880
2442,372,1933,657,1378,1225,685,864,543,710
2422,578,493,1263,898,1697,210,559,574,1281
1912,533,353,1093,883,83,1531,575,469,1041
1667,13,143,763,58,304,1291,555,464,162
837,749,694,118,899,2720,1231,500,885,162
732,464,454,1444,754,2005,1156,185,720,603
517,665,1475,704,674,705,1036,951,650,2264
1314,565,630,684,74,1786,741,841,620,1729
1294,560,15,1395,2400,1246,1377,776,565,1564
779,420,2321,1105,1345,1897,92,761,480,664
59,210,1826,860,585,1632,383,501,295,359
1680,65,1116,700,1352,342,2429,316,966,169
995,2261,691,1306,547,317,1314,1317,1602,710
375,526,661,646,312,242,854,202,1623,640
370,1122,2442,732,227,83,634,147,778,881
1771,782,1292,357,1408,2039,629,1343,678,1012
1241,547,522,122,963,639,144,683,243,67
1227,472,1383,77,573,599,2420,613,1939,528
857,462,1058,1033,518,1775,1396,108,774,329
337,367,728,358,153,1125,391,13,619,1700
1293,232,73,789,1204,885,321,654,409,1310
1249,793,674,104,820,120,1142,539,284,500
909,578,2455,1420,655,1681,882,1285,1215,1246
709,168,1210,400,610,1666,787,1145,840,921
99,93,580,1571,570,816,772,760,121,786
1640,929,15,1336,365,691,622,395,1357,691
855,500,1251,781,2281,1922,432,1076,2363,651
740,490,1236,761,2221,1377,7,611,803,1087
2166,465,776,116,1401,1192,1368,531,633,922
1736,1026,1427,1287,811,1443,1303,1167,1079,777
537,561,1367,1092,726,163,748,912,769,547
77,331,1242,938,606,1324,623,112,559,1358
2113,2042,1073,778,196,1855,453,743,244,563
833,1112,803,763,61,790,2364,13,2310,388
718,622,713,1519,1457,806,2059,1044,885,93
553,582,583,1034,547,776,654,944,755,1314
1664,272,568,319,422,2642,589,779,445,679
645,2198,2394,129,242,1337,259,289,135,669
555,978,819,850,127,1052,79,264,1031,1610
701,528,624,730,2403,627,2480,2380,471,840
668,493,374,70,878,607,915,2345,747,825
628,13,324,881,583,933,655,450,1503,795
1004,994,800,846,463,878,2476,1346,1393,335
849,529,575,361,428,1094,711,1251,723,2426
729,479,275,251,319,949,671,1166,423,2306
1765,224,1331,952,269,559,501,1081,709,1171
1290,1120,1031,782,224,124,1442,701,689,886
820,400,636,618,560,109,1247,651,1115,781
440,2231,116,553,535,99,523,156,150,1397
420,761,667,358,325,2730,353,1307,2286,662
912,321,97,979,140,1745,58,877,491,67
7,732,72,1075,130,1095,1264,487,151,1728
1338,472,1438,2251,891,725,749,247,1062,803
863,437,843,1246,511,1796,514,804,747,698
1679,1043,118,1041,276,646,1300,104,362,2245
879,943,114,802,106,86,1120,1030,663,1525
834,463,1075,722,642,2467,1581,330,1179,1330
2460,238,815,642,487,842,696,696,634,150
1960,479,640,482,352,122,606,571,534,1566
865,259,600,372,1553,1528,276,116,419,346
695,144,455,92,648,1328,697,1137,294,306
75,905,410,383,1449,1258,362,752,1325,1252
2086,580,716,1134,1319,938,357,828,1110,757
1766,545,682,1064,884,533,2388,773,590,702
707,540,522,569,859,523,1038,688,125,402
467,540,908,404,809,123,533,719,1411,192
1468,2266,838,119,539,809,13,379,1121,137
593,861,1514,19,494,2140,2469,174,941,67
313,796,1059,795,1280,595,554,1200,91,513
1634,666,669,405,740,2601,1220,321,577,308
874,601,304,390,1431,1951,885,156,137,273
794,391,255,370,1356,1771,305,106,7,168
774,261,671,75,1336,1536,766,1327,1449,58
1665,687,621,1056,606,1496,251,758,1429,43
530,492,116,536,126,1221,136,658,1379,1399
315,968,2462,531,657,706,1202,653,914,1324
2276,773,722,281,422,101,1147,588,699,1084
1721,758,572,682,968,1068,362,388,674,899
846,573,7,1193,818,938,1213,699,654,824
786,98,548,1193,773,648,2009,124,2260,734
1272,88,1739,953,694,83,1394,870,965,599
1162,2199,764,298,619,1774,444,415,750,569
7,549,734,1114,574,1169,1410,285,510,144
1858,2140,124,789,54,769,1075,80,275,2510
1828,860,1155,759,1210,659,960,971,636,1820
1278,570,745,599,770,604,770,537,481,950
663,295,515,1115,615,454,665,512,1202,50
398,931,1296,1090,2361,194,170,1240,1027,876
2219,586,886,500,1471,1806,2446,445,2293,721
1354,446,671,691,1061,1166,1121,846,2274,696
670,276,181,591,681,1057,486,841,674,2428
721,71,1797,497,601,232,902,596,629,1058
917,502,703,432,546,1448,807,822,574,328
652,237,468,317,266,1273,787,117,559,479
2519,483,418,218,96,1163,702,808,529,364
1619,73,278,73,137,1749,662,743,655,139
1169,48,2079,694,127,1719,1053,718,540,1505
959,799,694,689,863,629,988,735,240,1716
824,769,634,679,1274,1205,663,700,721,1376
389,2275,1365,674,1085,1926,623,665,676,1181
2595,261,795,659,525,1126,603,1146,151,741
1840,241,630,1225,410,296,358,771,672,1302
590,47,2322,815,250,166,333,586,1008,462
40,918,1252,770,140,1782,208,496,823,2393
856,508,112,410,1231,187,138,2142,263,2218
766,263,1398,130,811,1333,999,652,834,439
756,944,693,1106,636,1318,399,838,609,1885
521,114,678,71,571,703,2505,453,549,1406
441,540,628,1262,1327,118,820,293,199,846
431,500,538,1192,817,1609,55,138,855,756
291,225,253,772,707,1369,656,1349,680,686
1392,205,784,692,687,1269,586,1274,470,626
832,2166,654,1319,647,1039,536,1239,476,2472
762,1116,274,910,588,794,171,1159,2117,702
788,766,119,735,684,1100,51,869,972,187
538,476,790,665,49,565,2512,704,782,67
528,341,710,115,1230,966,947,499,712,1113
2509,276,690,1196,615,626,647,369,622,788
2029,622,70,801,530,366,622,109,547,504
1839,572,2466,746,290,922,342,1050,392,479
1829,78,1151,591,2241,767,82,685,297,134
434,474,801,302,1611,502,7,1306,137,60
1320,434,376,1133,1546,833,843,491,1893,1101
746,875,1187,918,841,723,563,216,543,621
1942,546,662,2514,631,638,804,2342,414,621
837,221,107,919,536,974,1220,992,124,201
392,987,658,369,366,819,835,407,2275,1462
257,842,243,1145,597,239,1571,1258,550,832
1423,797,664,745,362,796,701,803,1026,632
803,767,785,415,678,86,581,388,811,592
738,497,626,1566,473,41,2457,103,86,2398
573,37,737,1437,1349,1723,757,1099,2168,583
358,1088,597,567,1124,848,77,709,1069,348
2024,383,1078,1543,849,578,1338,320,1265,193
899,569,678,693,734,899,1313,996,280,2504
809,534,879,849,630,1905,183,306,255,1344
664,529,869,209,275,305,13,752,155,984
1730,89,2400,775,55,1531,1489,272,2416,620
1015,290,2380,1051,886,741,1399,147,596,1766
615,2046,2380,631,681,331,1270,1163,702,1456
575,486,295,361,2492,2107,425,1118,552,581
2091,476,631,827,1427,1007,210,293,422,536
1731,441,1137,1144,777,382,906,2369,878,511
986,2147,712,659,562,1533,901,1029,553,1492
866,482,637,544,898,723,666,719,378,878
141,1013,612,524,828,673,647,289,153,663
682,233,437,1030,638,659,532,134,2459,468
67,13,1253,975,618,545,7,1260,549,1549
2038,619,1118,280,213,340,653,1145,369,1119
1339,474,1058,841,1424,1971,458,1135,2220,689
1334,324,699,686,869,1646,1569,560,890,314
924,229,654,1092,674,1286,1499,386,460,64
839,79,74,742,494,1987,979,281,310,2555
449,69,1340,333,2485,1672,844,442,961,601
2080,115,630,2504,1665,1327,794,458,752,1497
2546,516,420,134,785,1242,609,313,587,617
926,2157,400,660,575,1122,429,163,608,1308
746,1902,1251,545,340,842,294,2039,473,553
456,847,1156,295,701,807,2465,534,433,58
71,908,1076,215,646,112,655,2120,153,1644
1767,13,716,886,116,92,1391,895,2284,785
932,259,656,76,767,2269,371,675,889,685
307,490,346,382,167,1284,2342,550,254,135
302,455,336,367,42,1149,882,535,440,2406
1773,380,311,1158,1288,849,617,220,1586,851
1143,2016,2457,838,668,604,527,180,1021,811
878,371,82,773,1694,1710,1239,1241,601,1372
613,251,2463,123,60,1145,884,2172,561,172
433,2302,2453,1534,2186,1856,769,627,787,1373
48,587,1203,584,706,1161,775,527,567,1348
1719,703,718,1360,661,246,615,502,2248,788
1599,478,693,320,56,2642,380,2428,988,738
1384,393,513,110,1228,1283,1546,298,1344,2559
819,233,1464,1521,918,1168,1061,233,519,1569
1945,83,1249,766,1454,668,691,1174,109,644
650,244,674,376,674,138,481,929,1155,2340
941,89,389,111,1420,1919,481,284,1155,2185
931,520,119,807,715,1669,426,2450,985,860
1707,465,1560,737,645,929,2397,1325,745,755
1122,330,760,147,1086,1905,2367,1300,455,2086
877,250,751,743,561,1570,1382,1220,395,736
687,471,471,1314,296,555,1372,1100,2112,631
1803,471,151,24,523,2171,778,445,732,511
1678,1072,2452,930,428,1756,353,1221,642,1762
1058,1067,562,805,1374,1631,83,721,152,1192
978,1052,527,710,334,1611,79,887,1023,1488
933,582,467,706,119,1041,885,847,958,1724
703,1958,1418,957,685,941,986,417,768,1594
668,763,598,712,455,871,911,122,1134,1539
1699,608,588,617,831,191,536,2263,1069,1454
444,138,1319,658,686,927,431,263,954,514
1315,2144,1224,438,2353,1833,2522,829,544,234
950,929,1064,293,1283,1624,1022,830,454,1730
870,904,749,524,928,704,2063,820,249,1035
575,484,2015,447,714,684,1303,630,1006,926
560,424,875,147,694,1425,1023,1076,776,136
255,209,810,1368,614,750,638,116,141,577
1091,605,710,1323,1575,1946,543,1317,96,1303
921,555,625,983,925,676,328,1012,1662,1063
1482,1086,285,748,735,977,309,902,777,263
602,826,1296,13,495,1548,174,1168,542,1214
143,506,141,1184,1356,1288,39,423,1123,1189
864,197,2387,995,296,763,1200,954,628,334
724,2223,1032,790,1167,603,460,1875,538,1220
684,993,657,670,752,508,941,1320,13,885
384,828,412,706,652,508,397,1295,2454,815
2020,713,1188,426,829,2489,77,1170,879,385
1660,548,1058,416,1410,1254,1643,925,679,150
76,13,1013,857,545,1164,1453,730,654,172
657,974,583,1393,190,919,933,505,559,1128
292,589,1334,98,736,554,929,320,384,333
2108,289,1319,834,121,1705,985,996,1136,814
1973,115,884,704,2242,1075,760,776,676,794
1423,471,734,595,1092,660,1276,141,611,544
663,431,644,495,862,590,1226,1052,581,124
413,727,524,255,832,545,991,1138,181,2375
244,507,1295,125,762,2106,1507,1053,146,580
1840,472,1100,783,602,1396,537,1028,997,1476
1625,228,910,128,602,1131,517,433,2268,1461
475,944,760,1449,913,741,963,789,1743,681
455,809,15,1049,878,2277,573,2306,1298,606
2036,770,2531,1185,293,1332,183,926,1003,652
1446,521,856,1150,238,1182,2104,866,713,622
826,416,887,750,1259,167,1164,731,608,1228
806,111,707,740,1024,2663,199,376,1264,683
756,802,1008,712,619,2048,1390,26,569,1124
1222,567,978,312,239,2504,905,2469,149,1104
897,222,898,1278,234,999,740,1009,615,854
743,268,708,1008,675,799,75,129,516,209
688,113,13,853,500,764,681,1385,511,515
744,1029,1439,818,430,179,656,1065,391,836
579,284,2325,103,270,351,611,610,306,491
555,254,760,13,1171,146,2537,520,306,156
456,965,550,1264,1096,136,1212,455,727,1402
1812,2051,2496,609,1497,122,2483,1156,388,332
1007,2067,1446,1480,1142,1858,913,761,2394,1493
923,952,1376,1245,927,223,313,626,944,1388
608,472,1121,850,887,133,374,426,609,1243
709,397,726,1191,372,1089,329,221,594,688
1640,357,626,756,803,829,440,2228,760,1409
930,267,456,291,458,709,931,263,620,734
655,368,637,817,328,204,677,173,380,689
110,13,2513,808,1209,1820,652,689,365,574
2106,689,1518,693,859,605,212,534,681,1120
726,74,1323,623,799,415,162,424,601,840
431,475,743,113,559,1906,473,144,1052,1081
381,440,613,464,239,911,393,2395,597,1061
1802,420,899,775,880,2792,1619,665,427,641
742,2351,744,660,445,1417,814,645,993,602
2053,606,129,125,240,1083,180,345,833,302
1613,301,955,851,761,808,2501,196,798,1298
988,221,550,691,641,1574,511,337,273,1268
108,587,475,556,556,784,1267,152,173,938
1549,618,15,1102,446,54,622,152,1049,643
964,453,806,717,1422,2045,602,122,694,603
804,223,1362,167,932,390,572,112,244,949
294,1099,752,1408,442,1171,392,898,730,739
2010,1095,888,833,1273,752,367,558,2361,709
985,885,688,618,838,602,202,498,2286,635
710,865,638,393,503,1403,7,13,1616,615
585,385,118,293,744,558,799,1309,811,355
1926,335,764,83,354,1304,414,979,456,1116
1666,275,649,13,129,1194,590,684,396,211
1261,337,514,1054,730,549,1221,1271,832,1302
961,768,1715,2465,625,359,946,1156,1948,772
856,503,1225,1400,470,1870,861,906,783,687
776,58,445,645,65,1475,631,566,423,2283
556,1094,1116,1006,536,1235,26,271,93,953
376,739,932,986,2267,1165,1047,312,1109,718
71,539,847,591,1227,2336,872,297,554,673
1667,434,697,722,957,1321,692,167,144,638
637,369,577,1578,1373,646,672,1268,780,613
387,2300,412,688,898,446,657,433,300,1545
1353,980,1943,658,468,1222,1128,248,551,745
1034,915,693,103,13,1763,1560,13,1492,300
1029,735,2414,73,1074,1723,1505,1169,1257,120
404,605,1479,18,654,1223,640,849,907,1206
2580,490,250,1519,629,13,575,789,707,916
1940,470,15,1104,1530,1589,1546,734,632,2507
830,210,721,589,945,1444,1391,822,537,742
250,846,682,69,335,1194,586,652,2118,697
2131,556,1198,1065,1481,729,2132,207,863,667
1761,486,1178,615,726,1345,1192,177,153,387
866,481,1168,320,621,145,7,473,1414,1458
656,116,843,115,476,2751,468,118,169,598
301,647,818,1052,667,1216,2594,594,99,58
1362,808,683,1042,612,966,939,565,2395,2199
757,178,1419,337,567,756,669,535,735,1754
527,1960,809,1018,1313,1107,2120,410,1141,1224
7,400,779,793,593,1067,1630,1356,681,1014
2008,250,704,378,593,457,1140,171,481,969
1168,801,484,1259,573,167,635,997,607,829
1004,711,319,979,383,2138,605,972,1153,830
834,276,675,644,243,140,1181,897,488,775
1800,236,630,1531,2329,1746,761,822,89,60
860,191,595,1241,834,1361,616,162,1780,891
820,96,560,411,59,1326,541,37,880,841
530,76,150,712,1385,1236,151,2478,750,696
435,207,1306,557,795,1076,1422,623,675,556
35,1003,1056,382,675,877,622,433,590,311
2301,868,796,1218,540,2003,352,423,1316,171
726,508,576,808,576,1153,708,814,781,141
892,28,571,723,261,1899,348,2455,1872,892
662,709,221,688,161,1724,238,1925,1052,772
477,569,2557,568,2447,189,434,1025,557,472
608,529,1193,548,1407,795,414,545,7,723
43,1895,878,373,792,1441,389,245,1038,283
1429,725,803,108,388,141,209,981,773,2249
469,340,653,1084,253,2078,1180,1272,468,759
470,981,593,84,814,893,700,837,303,614
135,556,513,805,729,1910,325,697,764,2555
2391,406,128,360,659,1580,260,537,1140,1420
581,166,879,1406,760,825,1276,102,1135,640
376,2352,659,541,655,2156,1231,1993,500,535
2627,2062,614,1557,285,1121,1011,573,145,200
387,1032,504,1002,676,671,706,103,676,60
2268,217,2482,887,2187,511,621,884,842,2331
1743,187,1027,782,792,376,326,669,737,951
1713,848,1398,757,787,81,1072,495,272,836
1353,528,798,337,332,2547,1278,405,217,806
1308,338,78,327,958,2132,688,1336,2238,387
1759,13,2304,322,358,1062,633,1281,1168,107
1244,2234,1209,1238,203,822,373,976,1143,1553
874,974,764,1143,1384,647,1439,666,668,854
2595,639,724,713,669,207,1419,221,443,834
1780,574,464,593,484,1978,349,827,1174,779
1755,520,449,443,279,514,1140,472,159,699
1035,75,1200,699,1190,1755,780,407,139,1430
1121,1926,875,374,1135,1435,530,968,1560,695
782,1016,770,2210,335,1355,325,743,1080,60
1693,431,745,1055,786,525,1501,623,895,946
1659,416,1301,855,556,475,431,613,355,1662
939,341,1286,710,516,1461,712,523,566,362
2095,46,1196,390,237,1166,647,729,151,1463
880,867,1081,837,1188,616,587,2310,767,1123
750,862,1377,697,593,1112,262,2190,367,883
615,452,647,968,253,962,1373,1120,1728,289
1191,367,517,678,1629,322,1338,310,1588,1275
681,2238,1943,1019,159,1448,893,305,628,710
606,753,913,754,139,1038,673,245,744,85
1842,658,433,204,1640,203,548,441,549,826
787,463,1294,74,615,183,368,406,379,852
747,278,634,1065,425,939,2344,1967,184,1418
72,1139,770,675,120,429,2194,1227,980,1348
774,804,745,1281,656,905,654,157,670,44
624,669,735,1141,486,391,455,1248,115,1160
2211,314,565,691,96,1732,300,1020,426,220
1996,745,15,561,1212,1642,40,885,361,155
631,600,871,832,867,1012,1291,715,7,2381
1977,565,1537,703,822,1668,801,675,1123,391
867,470,717,698,472,923,676,1351,708,351
382,260,347,468,282,2069,671,746,143,121
763,836,332,1554,773,1779,1497,601,464,1547
708,206,302,854,663,1764,922,1982,1350,957
884,131,1403,674,443,1530,567,772,960,1563
834,552,888,599,1050,960,457,1163,595,948
764,102,969,635,780,880,412,608,590,903
684,1053,729,2451,700,865,312,263,220,878
354,628,419,1181,695,805,292,814,185,593
1910,573,700,601,275,505,2578,399,757,2559
1780,503,490,386,180,2831,673,1130,632,2189
315,483,105,702,796,1311,198,390,512,1474
1231,2054,15,1313,661,671,139,991,482,694
821,2049,1021,753,491,2027,49,571,2408,494
746,589,291,278,1392,1237,515,2412,1258,2490
736,549,812,854,1097,952,1411,1452,743,1550
446,484,77,1155,947,932,1076,1072,193,1596
1882,474,908,781,782,642,446,592,1204,1286
332,860,668,751,707,242,186,1008,299,1221
322,405,2604,451,597,1983,1212,638,244,311
67,265,2539,386,888,623,912,618,2530,236
1988,496,1189,832,868,875,77,413,2415,2033
943,1082,1029,257,608,1021,1148,363,1385,1928
868,1042,289,1088,1635,706,923,854,1000,1223
788,962,1445,668,1115,742,923,724,601,223
753,377,1190,593,865,647,798,649,171,1649
1279,1728,1140,1480,835,562,663,389,812,1344
844,444,665,885,725,1578,593,329,407,1319
1330,279,410,625,465,1463,478,164,609,1249
505,485,1316,846,606,1003,423,1370,419,969
145,480,841,806,571,483,894,1020,414,479
70,320,636,782,2267,819,1190,375,414,60
1986,1876,401,472,1667,1735,655,951,1075,2351
